3863281,25.56,-8.920444,-1.508077,-0.206979,0.625831,-1.542435,0.684551
9766,25.56,-9.442079,-1.310070,-0.471984,0.727770,-2.417652,1.327639
8789,25.50,-9.504292,-1.161117,-0.332004,1.016709,-1.625436,0.007407
9766,25.50,-9.500703,-1.160519,-0.299701,0.141110,-0.090408,0.006109
9765,25.44,-9.662817,-1.001994,-0.531207,0.060705,-0.001527,-0.005421
9766,25.44,-9.652647,-1.040280,-0.451645,0.019853,0.033521,-0.023900
9766,25.38,-9.555738,-1.226920,-0.348754,-0.004429,-0.060094,-0.027184
9765,25.38,-9.448061,-1.201795,-0.370289,-0.016646,-0.115530,-0.024740
9766,25.50,-9.524033,-1.307079,-0.575474,-0.011683,-0.331242,-0.120799
9766,25.50,-9.468400,-1.456631,-0.792024,0.016570,-0.400499,-0.115988
8789,25.44,-9.480364,-1.299901,-0.870987,0.050778,-0.441885,-0.117210
9765,25.44,-9.443873,-1.223929,-0.828515,0.068035,-0.437074,-0.127060
9766,25.50,-9.515658,-1.159323,-0.789033,0.036805,-0.363999,-0.160199
9766,25.50,-9.571292,-1.256232,-0.510868,-0.004505,-0.191888,-0.202273
9765,25.44,-9.680763,-1.400400,-0.155533,0.011377,0.013974,-0.227547
9766,25.44,-9.692726,-1.316651,-0.027517,0.072158,0.173944,-0.242437
9765,25.50,-9.751351,-0.918246,-0.102293,0.099724,0.244881,-0.244422
9766,25.50,-9.691530,-1.018146,-0.400798,0.084528,0.229762,-0.244041
9766,25.50,-9.495917,-0.990629,-0.739382,0.068264,0.176311,-0.221820
9765,25.50,-9.494123,-1.142573,-0.929013,0.027565,0.046197,-0.205480
8789,25.50,-9.129815,-0.959522,-1.005584,-0.009163,-0.102396,-0.236099
9766,25.50,-9.406186,-1.421337,-0.712463,0.019777,-0.218842,-0.220675
9766,25.44,-9.278769,-1.182054,-0.334397,0.121257,-0.167682,-0.160505
9765,25.44,-9.516854,-1.381257,-0.131007,0.093844,-0.209909,-0.098731
9766,25.44,-9.583255,-1.457827,-0.327817,0.049251,-0.233809,-0.095906
9766,25.44,-9.592826,-1.408176,-0.348754,0.079183,-0.181198,-0.099953
9765,25.50,-9.426525,-1.474577,-0.387637,0.096288,-0.108581,-0.098731
9766,25.50,-9.573684,-1.466202,-0.524028,0.102244,-0.045433,-0.098655
9765,25.44,-8.627921,-0.394816,0.216550,0.156840,0.066890,-0.125762
8789,25.44,-9.539586,-1.255036,-0.378664,0.131489,-0.035812,-0.110185
9766,25.50,-9.443873,-1.333999,-0.368495,0.078878,-0.115759,-0.092852
9766,25.50,-9.503096,-1.259223,-0.206979,0.068417,-0.101327,-0.087812
9765,25.56,-9.550952,-1.255036,-0.020937,0.064599,-0.046273,-0.080252
9766,25.56,-9.483953,-1.413560,-0.160917,0.068264,-0.068341,-0.091782
9766,25.56,-9.467204,-1.289133,-0.151944,0.063301,-0.083459,-0.098578
9765,25.56,-9.504890,-1.253839,-0.239282,0.071929,-0.063072,-0.102625
9766,25.50,-9.523435,-1.370489,-0.327219,0.083459,-0.061087,-0.102396
9765,25.50,-9.444472,-1.303490,-0.235693,0.084834,-0.073533,-0.100640
9766,25.50,-9.544373,-1.343570,-0.226122,0.073609,-0.114843,-0.098960
8789,25.50,-9.521640,-1.360918,-0.216550,0.073915,-0.150655,-0.095982
9766,25.44,-9.571292,-1.320240,-0.099900,0.073304,-0.146379,-0.096975
9765,25.44,-9.494720,-1.253839,-0.180060,0.071700,-0.095753,-0.100716
9766,25.44,-9.464810,-1.250848,-0.262612,0.067882,-0.094531,-0.101709
9766,25.44,-9.463614,-1.257428,-0.312263,0.073151,-0.099953,-0.100487
