3784180,24.50,-9.074780,0.455235,1.456033,0.839863,-1.142013,-0.999681
9766,24.50,-9.805788,0.634098,1.467997,1.495245,-2.428953,-2.247450
9765,24.62,-9.640682,0.389432,1.713261,1.029232,-1.354670,-1.062142
9766,24.62,-9.522837,0.303290,1.709074,0.176845,-0.044364,-0.092241
9765,24.69,-9.390035,0.261416,1.642075,0.143324,-0.007254,-0.108505
9766,24.69,-9.616755,0.287737,1.527219,0.120111,0.004276,-0.119195
9766,24.62,-9.524033,0.426521,1.671985,0.118737,0.012370,-0.139048
9765,24.62,-9.437293,0.478565,1.651646,0.103465,-0.029474,-0.152793
8789,24.69,-9.449856,0.692722,1.562513,0.104840,-0.145233,-0.042302
9765,24.69,-9.494720,0.560519,1.528416,0.099647,-0.110643,-0.006720
9766,24.69,-9.540185,0.471386,1.536192,0.095600,-0.069944,-0.006338
9766,24.69,-9.511471,0.358923,1.463809,0.083612,-0.047800,-0.009087
9765,24.69,-9.689137,0.343370,1.417747,0.074296,-0.081245,0.009087
9766,24.69,-9.867403,0.385843,1.496112,0.088041,-0.116599,0.016799
9765,24.75,-9.810574,0.348754,1.548755,0.122555,-0.167606,0.009468
9766,24.75,-9.806386,0.312263,1.498505,0.164094,-0.247706,-0.005345
9766,24.75,-9.873384,0.408574,1.345963,0.206091,-0.329256,-0.011759
9765,24.75,-10.067204,0.345763,1.351945,0.295812,-0.402484,0.001222
9766,24.69,-9.948160,0.221934,1.440479,0.382554,-0.440357,-0.016035
9766,24.69,-10.100104,0.084347,1.401596,0.398819,-0.410349,-0.026878
9765,24.69,-9.930813,0.245863,1.625923,0.408211,-0.314443,-0.029092
9766,24.69,-9.920045,-0.480957,1.403391,0.387212,-0.206702,-0.056734
9765,24.75,-9.681361,0.427119,1.941177,0.101098,0.112781,-0.175013
9766,24.75,-8.953344,0.440878,1.583450,-0.220828,0.274737,-0.169133
9766,24.75,-8.278568,1.959722,1.828715,-0.221133,0.251600,-0.164017
9765,24.75,-8.745170,0.748954,1.401596,-0.095982,0.104840,-0.182725
9766,24.69,-9.531211,0.618545,1.801197,0.168904,-0.202196,-0.120188
9766,24.69,-9.881760,0.078963,1.369891,0.150502,-0.278555,-0.072540
9765,24.69,-9.647264,-0.195613,1.542174,0.097891,-0.190743,-0.045128
9766,24.69,-9.522238,0.070588,1.671387,0.018708,-0.148364,-0.024740
9765,24.81,-9.863813,0.440279,1.719841,-0.054443,-0.142484,-0.024053
9766,24.81,-9.961322,0.737588,1.630709,-0.060781,-0.130878,-0.045968
9766,24.75,-9.420544,0.722632,1.596013,0.009927,-0.119577,-0.059712
9765,24.75,-9.454640,0.613161,1.642673,0.077198,-0.127365,-0.059025
9766,24.75,-9.584452,0.428315,1.671985,0.105451,-0.130191,-0.057498
9766,24.75,-9.643674,0.354736,1.672583,0.091782,-0.129809,-0.054978
9765,24.75,-9.641880,0.407378,1.674976,0.053756,-0.129198,-0.055818
9766,24.75,-9.573684,0.541974,1.643271,0.023213,-0.127671,-0.056429
9765,24.75,-9.591630,0.600000,1.598406,0.028863,-0.128816,-0.055971
9766,24.75,-9.602398,0.533001,1.560719,0.064752,-0.134314,-0.058796
9766,24.69,-9.579666,0.392423,1.563710,0.092164,-0.135307,-0.058948
9765,24.69,-9.555140,0.293121,1.585843,0.091706,-0.136987,-0.059483
9766,24.75,-9.538988,0.223729,1.648057,0.076664,-0.140881,-0.059178
9766,24.75,-9.572488,0.233300,1.680360,0.053222,-0.140957,-0.055665
9765,24.75,-9.608379,0.330808,1.724627,0.039095,-0.145691,-0.055818
9766,24.75,-9.594024,0.431905,1.719243,0.040241,-0.144241,-0.054902
9765,24.81,-9.608379,0.509073,1.718047,0.052763,-0.141797,-0.055436
9766,24.81,-9.624532,0.546760,1.733002,0.066432,-0.140728,-0.056123
9766,24.75,-9.617951,0.509073,1.776671,0.078038,-0.136605,-0.056810
9765,24.75,-9.577272,0.511466,1.789233,0.078191,-0.133016,-0.057192
9766,24.81,-9.554542,0.461217,1.827518,0.068341,-0.130649,-0.056505
9766,24.81,-9.553944,0.440279,1.875375,0.047800,-0.126067,-0.056887
9765,24.75,-9.596416,0.464806,1.897508,0.033598,-0.123166,-0.059483
9766,24.75,-9.599407,0.492921,1.925026,0.027718,-0.112857,-0.057727
9765,24.81,-9.610174,0.500100,1.946561,0.036499,-0.104687,-0.059636
9766,24.81,-9.584452,0.492921,1.929213,0.059559,-0.095219,-0.060170
9766,24.88,-9.595220,0.445065,1.902294,0.073380,-0.086361,-0.059178
9765,24.88,-9.577871,0.436690,1.846063,0.090637,-0.085368,-0.063377
9766,24.81,-9.585050,0.417548,1.813161,0.085979,-0.078267,-0.063072
9766,24.81,-9.541979,0.425922,1.807179,0.071624,-0.068570,-0.064064
9765,24.81,-9.547961,0.471984,1.789233,0.066355,-0.065210,-0.063148
9766,24.81,-9.595818,0.491725,1.777269,0.066432,-0.062766,-0.065821
9765,24.75,-9.618549,0.499502,1.764707,0.072235,-0.060628,-0.065821
9766,24.75,-9.625728,0.513260,1.748555,0.082314,-0.058109,-0.065668
9766,24.81,-9.602398,0.490529,1.735395,0.087277,-0.054978,-0.067272
9765,24.81,-9.570693,0.457627,1.707279,0.092546,-0.054062,-0.069180
9766,24.81,-9.573086,0.389432,1.655235,0.096746,-0.053145,-0.068188
9766,24.81,-9.587442,0.337986,1.645664,0.092393,-0.054596,-0.067730
9765,24.75,-9.560523,0.357129,1.502095,0.059025,-0.060170,-0.064064
9766,24.75,-9.562917,0.345763,1.481157,0.061010,-0.068035,-0.061087
9766,24.81,-9.579068,0.312263,1.461416,0.064981,-0.074296,-0.060247
9765,24.81,-9.580863,0.298505,1.450649,0.058872,-0.078114,-0.058032
9766,24.81,-9.565310,0.335593,1.460818,0.052763,-0.087506,-0.057727
9766,24.81,-9.555140,0.358325,1.451247,0.047342,-0.094608,-0.056887
9765,24.81,-9.560523,0.384048,1.439283,0.049633,-0.099800,-0.055131
9766,24.81,-9.579068,0.409771,1.441078,0.052458,-0.106443,-0.053985
9765,24.81,-9.592229,0.419342,1.475175,0.053451,-0.112934,-0.054596
9766,24.81,-9.582658,0.431905,1.515255,0.054062,-0.118279,-0.054062
9766,24.88,-9.589836,0.481556,1.558924,0.055054,-0.121562,-0.052840
9765,24.88,-9.608379,0.479163,1.579861,0.065821,-0.128663,-0.056352
9766,24.94,-9.631710,0.463609,1.610968,0.072464,-0.129045,-0.056810
8789,24.94,-9.615559,0.437887,1.634298,0.075747,-0.128663,-0.057345
9766,24.88,-9.610174,0.426521,1.652842,0.071242,-0.128740,-0.056352
9765,24.88,-9.590434,0.368495,1.636093,0.066432,-0.132176,-0.054443
9766,24.81,-9.554542,0.373280,1.598406,0.061926,-0.134390,-0.054367
9765,24.81,-9.568898,0.403789,1.585843,0.047266,-0.138437,-0.055818
9766,24.81,-9.576675,0.435494,1.575674,0.042226,-0.141568,-0.057421
9766,24.81,-9.573086,0.449851,1.569692,0.046502,-0.142561,-0.055283
