59369140,23.31,-8.640483,0.927219,-1.174278,-0.760756,-0.828562,-0.789467
8790,23.31,-9.462418,1.088136,-1.020539,-1.037555,-1.564579,-1.384450
9765,23.50,-9.462418,1.040280,-1.158126,0.643547,-1.603674,-0.743270
9766,23.50,-9.344572,1.001994,-1.293919,0.164857,-0.466319,-0.124158
9765,23.56,-9.424132,0.930808,-1.460818,0.136223,-0.427300,-0.114919
9766,23.56,-9.415159,0.826122,-1.509273,0.123700,-0.376827,-0.114843
9766,23.56,-9.531211,0.845265,-1.317249,0.128358,-0.325057,-0.101175
9765,23.56,-9.705888,0.789033,-1.286740,0.121486,-0.240834,-0.080863
9766,23.62,-9.627522,0.810569,-1.122832,0.048106,0.060628,-0.081856
9765,23.62,-9.530614,0.762712,-1.370489,0.017104,0.117744,-0.075213
9766,23.69,-9.448061,0.795614,-1.496112,0.014126,0.117592,-0.065897
9765,23.69,-9.503096,0.830310,-1.509273,0.029932,0.084681,-0.049480
9766,23.62,-9.462418,0.700499,-1.324427,0.057879,0.073457,-0.028482
8789,23.62,-9.618549,0.875773,-1.371087,0.061697,0.113697,-0.015424
9766,23.69,-9.409776,0.943370,-1.700699,0.047877,0.197997,-0.024664
9765,23.69,-9.187243,0.965504,-1.802992,0.057650,0.144699,-0.038943
9766,23.62,-9.248260,1.009173,-1.605584,0.074984,0.025198,-0.046120
9766,23.62,-9.292527,1.164108,-1.470390,0.072693,-0.060934,-0.043371
9765,23.69,-9.473783,1.102493,-1.442274,0.041081,-0.090866,-0.017791
9766,23.69,-9.518050,1.001396,-1.622334,0.021915,-0.075213,0.001069
8789,23.62,-9.393025,0.614955,-1.555933,0.045739,-0.173944,-0.011454
9766,23.62,-9.372687,0.491127,-1.455434,0.100029,-0.253738,-0.025885
9765,23.69,-9.457632,0.583251,-1.323231,0.135536,-0.276951,-0.042761
9766,23.69,-9.396017,0.699302,-1.315454,0.137139,-0.258472,-0.059407
9765,23.69,-9.358928,0.730409,-1.332204,0.134619,-0.228158,-0.073380
9766,23.69,-9.379267,0.885943,-1.402792,0.146608,-0.218995,-0.079642
9766,23.69,-9.376875,0.922433,-1.530210,0.142561,-0.190437,-0.079031
8789,23.69,-9.333803,0.912264,-1.609173,0.128282,-0.139506,-0.076664
9765,23.69,-9.455239,0.836292,-1.640878,0.123777,-0.115377,-0.064446
9766,23.69,-9.421740,0.873380,-1.597807,0.127518,-0.104611,-0.052458
9766,23.62,-9.382258,0.765105,-1.527219,0.122097,-0.132787,-0.045586
9765,23.62,-9.427722,0.756730,-1.435694,0.107970,-0.196393,-0.050167
9766,23.69,-9.427124,0.758525,-1.378864,0.091859,-0.222660,-0.048258
9766,23.69,-9.425927,0.763909,-1.432703,0.065210,-0.156458,-0.052840
8789,23.75,-9.528220,0.635893,-1.560719,0.040012,-0.126144,-0.057498
9765,23.75,-9.434302,0.652642,-1.662414,0.039401,-0.146302,-0.053833
9766,23.69,-9.391231,0.542573,-1.674378,0.021762,-0.149051,-0.053680
9765,23.69,-9.391829,0.528814,-1.604388,0.005574,-0.157221,-0.056810
9766,23.75,-9.457632,0.573081,-1.487139,-0.001909,-0.166919,-0.062156
9766,23.75,-9.527622,0.729811,-1.390828,0.002596,-0.172722,-0.069486
9765,23.75,-9.637692,0.946361,-1.298705,0.014355,-0.152029,-0.070173
8789,23.75,-9.549756,1.057029,-1.219143,0.028863,-0.111254,-0.070937
9766,23.75,-9.672986,1.072583,-1.143769,0.041844,-0.085216,-0.071013
9766,23.75,-9.594621,1.160519,-1.213759,0.059101,-0.080481,-0.074373
9765,23.69,-9.535997,1.104886,-1.222134,0.073991,-0.067042,-0.069562
9766,23.69,-9.212966,1.162314,-1.299303,0.085139,-0.054367,-0.070250
9766,23.69,-10.092328,0.836292,-0.969691,0.091401,-0.073762,-0.061545
9765,23.69,-8.842677,1.087538,-1.127020,0.092241,-0.048946,-0.054978
8789,23.62,-9.215359,0.904487,-1.329213,0.091706,-0.137903,-0.050931
9766,23.62,-9.335598,0.878166,-1.520639,0.105680,-0.143095,-0.051465
9765,23.75,-9.330215,0.811167,-1.597209,0.124693,-0.143248,-0.046044
9766,23.75,-9.336795,0.778266,-1.628316,0.146837,-0.153098,-0.043448
9766,23.75,-9.355339,0.734597,-1.580459,0.158061,-0.153327,-0.045815
9765,23.75,-9.410972,0.702294,-1.488934,0.165850,-0.144622,-0.047724
9766,23.69,-9.482159,0.690329,-1.436292,0.165544,-0.136528,-0.047877
8789,23.69,-9.510274,0.693320,-1.419542,0.161268,-0.133627,-0.048869
9766,23.69,-9.476775,0.667598,-1.436890,0.152411,-0.138743,-0.049633
9765,23.69,-9.466006,0.674178,-1.436890,0.139964,-0.139048,-0.053833
9766,23.75,-9.453444,0.680160,-1.479961,0.123318,-0.137063,-0.055818
9766,23.75,-9.446266,0.716052,-1.571486,0.117210,-0.140194,-0.056505
9765,23.75,-9.449257,0.719043,-1.643869,0.116141,-0.141568,-0.058643
9766,23.75,-9.411571,0.696910,-1.652244,0.117210,-0.137292,-0.058185
8789,23.69,-9.393624,0.687937,-1.631307,0.115912,-0.138208,-0.060628
9765,23.69,-9.370893,0.690928,-1.601995,0.098502,-0.136757,-0.059254
9766,23.75,-9.390035,0.711865,-1.582852,0.079642,-0.140957,-0.060323
9766,23.75,-9.387642,0.721436,-1.593620,0.066203,-0.138437,-0.058872
9765,23.81,-9.419347,0.736391,-1.574477,0.065439,-0.142790,-0.057650
9765,23.75,-9.467204,0.778864,-1.503889,0.059636,-0.142942,-0.056734
8789,23.75,-9.416954,0.798605,-1.455434,0.054825,-0.143324,-0.056963
9766,23.75,-9.428320,0.842274,-1.412364,0.056963,-0.137750,-0.061087
9766,23.75,-9.442079,0.881755,-1.355534,0.062995,-0.135078,-0.063377
9765,23.75,-9.442079,0.934397,-1.353739,0.064370,-0.132558,-0.063225
9766,23.75,-9.429516,0.959522,-1.365105,0.068493,-0.131031,-0.064370
9765,23.75,-9.388241,0.944567,-1.420739,0.069410,-0.130496,-0.063148
9766,23.75,-9.373285,0.928415,-1.478166,0.074144,-0.137139,-0.062003
8789,23.75,-9.375677,0.908674,-1.509273,0.081856,-0.142103,-0.057803
9766,23.75,-9.351749,0.917648,-1.521835,0.085750,-0.145615,-0.052840
9765,23.75,-9.331410,0.899701,-1.542174,0.082925,-0.153785,-0.051160
9766,23.75,-9.319447,0.882952,-1.540978,0.082314,-0.162567,-0.049480
9766,23.75,-9.319447,0.869193,-1.530210,0.085597,-0.170508,-0.048640
9765,23.69,-9.330812,0.865604,-1.536192,0.092852,-0.176769,-0.050473
9766,23.69,-9.381660,0.852443,-1.543371,0.097433,-0.179213,-0.049327
8789,23.75,-9.433703,0.862613,-1.554138,0.094913,-0.181198,-0.048869
9766,23.75,-9.510274,0.855434,-1.559522,0.088728,-0.181885,-0.050549
9765,23.69,-9.527622,0.838086,-1.548156,0.080405,-0.177075,-0.049404
9766,23.69,-9.518050,0.847657,-1.543371,0.075213,-0.172264,-0.048793
