,X,Y,Z
169,-0.337719,0.358205,-11.8662
170,-0.345697,0.358207,-11.8662
171,-0.354929,0.358239,-11.8672
172,-0.365475,0.358303,-11.8696
173,-0.3774,0.358381,-11.8732
174,-0.39076,0.358482,-11.8782
175,-0.405599,0.358602,-11.8846
176,-0.421954,0.35874,-11.8925
177,-0.43983,0.358887,-11.9018
178,-0.459247,0.359047,-11.9128
179,-0.480177,0.359217,-11.9253
180,-0.502607,0.359385,-11.9393
181,-0.526486,0.359557,-11.9549
182,-0.551749,0.359719,-11.972
183,-0.578318,0.359861,-11.9905
184,-0.606109,0.359992,-12.0103
185,-0.635001,0.3601,-12.0315
186,-0.664864,0.360175,-12.0538
187,-0.695573,0.360209,-12.0771
188,-0.726968,0.360205,-12.1014
189,-0.758879,0.360141,-12.1264
190,-0.791148,0.360029,-12.1519
191,-0.823581,0.359854,-12.1779
192,-0.856018,0.359609,-12.204
193,-0.888242,0.359301,-12.2301
194,-0.920081,0.358908,-12.256
195,-0.951361,0.358448,-12.2815
196,-0.981881,0.3579,-12.3064
197,-1.01148,0.357275,-12.3305
198,-1.03998,0.35658,-12.3537
199,-1.06725,0.355803,-12.3756
200,-1.09312,0.354948,-12.3963
201,-1.11747,0.354023,-12.4155
202,-1.14018,0.353027,-12.4331
203,-1.16116,0.351956,-12.449
204,-1.18033,0.350808,-12.4632
205,-1.19763,0.34961,-12.4755
206,-1.21299,0.348344,-12.4859
207,-1.22642,0.347011,-12.4945
208,-1.23787,0.345619,-12.5011
209,-1.24738,0.344171,-12.5059
210,-1.25497,0.342659,-12.5088
211,-1.26069,0.341094,-12.5099
212,-1.26457,0.339471,-12.5092
213,-1.26668,0.337796,-12.507
214,-1.26712,0.336065,-12.5032
215,-1.26596,0.334286,-12.498
216,-1.26331,0.332464,-12.4914
217,-1.25926,0.330601,-12.4837
218,-1.25391,0.328696,-12.4749
219,-1.24737,0.326764,-12.4651
220,-1.23976,0.324813,-12.4546
221,-1.23117,0.322849,-12.4434
222,-1.22172,0.320873,-12.4316
223,-1.21149,0.318901,-12.4195
224,-1.20059,0.316943,-12.407
225,-1.18911,0.315011,-12.3944
226,-1.17712,0.313109,-12.3816
227,-1.1647,0.311243,-12.369
228,-1.15191,0.309426,-12.3564
229,-1.13883,0.307672,-12.344
230,-1.1255,0.30599,-12.3318
231,-1.11197,0.304383,-12.32
232,-1.09828,0.302865,-12.3086
233,-1.08446,0.301437,-12.2976
234,-1.07055,0.300099,-12.287
235,-1.05657,0.298873,-12.2769
236,-1.04254,0.297742,-12.2674
237,-1.02848,0.296729,-12.2584
238,-1.0144,0.295823,-12.2499
239,-1.00033,0.295026,-12.2421
240,-0.986274,0.294337,-12.2347
241,-0.972257,0.293757,-12.2279
242,-0.958274,0.293282,-12.2217
243,-0.944359,0.292909,-12.2161
244,-0.930526,0.292636,-12.211
245,-0.91679,0.292444,-12.2064
246,-0.90318,0.292344,-12.2024
247,-0.889711,0.292326,-12.1988
248,-0.87643,0.292388,-12.1958
249,-0.863355,0.29252,-12.1932
250,-0.850518,0.292713,-12.1911
251,-0.837964,0.292975,-12.1895
252,-0.825724,0.293288,-12.1883
253,-0.813842,0.293656,-12.1875
254,-0.802363,0.294076,-12.1871
255,-0.791316,0.294541,-12.1871
256,-0.780756,0.295051,-12.1875
257,-0.77073,0.295609,-12.1883
258,-0.761262,0.296195,-12.1894
259,-0.752393,0.296822,-12.1908
260,-0.744177,0.297481,-12.1926
261,-0.736615,0.298166,-12.1947
