,X,Y,Z
630,62.0303,0.0244454,20.6278
631,61.2263,0.225235,20.6656
632,60.4078,0.425571,20.7001
633,59.5751,0.624214,20.7298
634,58.7285,0.820156,20.7541
635,57.8681,1.01219,20.7716
636,56.9942,1.19941,20.7813
637,56.1065,1.38078,20.7821
638,55.2052,1.55556,20.7729
639,54.2901,1.7228,20.7526
640,53.3609,1.88214,20.72
641,52.4174,2.03294,20.6746
642,51.4594,2.17483,20.6151
643,50.4866,2.3076,20.5408
644,49.4986,2.43124,20.4508
645,48.4953,2.54571,20.3443
646,47.4762,2.65133,20.2207
647,46.4412,2.7485,20.079
648,45.3902,2.83768,19.9186
649,44.323,2.91951,19.7383
650,43.2397,2.99472,19.5374
651,42.1401,3.06421,19.3148
652,41.0245,3.12895,19.0693
653,39.893,3.18966,18.7998
654,38.7458,3.2474,18.5052
655,37.5835,3.30299,18.184
656,36.4066,3.35722,17.8352
657,35.2155,3.41099,17.4578
658,34.0111,3.46482,17.0508
659,32.7944,3.51917,16.6135
660,31.5663,3.57452,16.1456
661,30.3281,3.6311,15.6471
662,29.0814,3.68887,15.1186
663,27.8276,3.74798,14.5605
664,26.5689,3.80809,13.975
665,25.3074,3.86904,13.3637
666,24.0454,3.9305,12.7293
667,22.7856,3.99212,12.0749
668,21.5312,4.05345,11.4043
669,20.2851,4.11412,10.7213
670,19.0509,4.17371,10.0302
671,17.8324,4.23191,9.33538
672,16.6332,4.28845,8.64147
673,15.4575,4.34303,7.95242
674,14.3092,4.3955,7.27272
675,13.1925,4.44582,6.60582
676,12.1113,4.49386,5.95491
677,11.0694,4.53968,5.32301
678,10.0705,4.58326,4.7123
679,9.11788,4.6247,4.1246
680,8.21467,4.66396,3.56109
681,7.36322,4.70113,3.02288
682,6.56565,4.73616,2.51052
683,5.82365,4.76902,2.02393
684,5.13819,4.79962,1.56384
685,4.50972,4.8279,1.12975
686,3.93836,4.85368,0.722118
687,3.42372,4.87682,0.341027
688,2.96465,4.89717,-0.0129554
689,2.55998,4.91456,-0.339606
690,2.2077,4.92888,-0.638316
