,X
268,4.451039515024419
269,4.305404574168847
270,4.078084741826146
271,3.896650173970386
272,3.8223109945696763
273,3.692825708369014
274,3.4995035419334073
275,3.3155491850869936
276,3.1945460324319583
277,3.136823540946267
278,3.101354251024844
279,3.160135981175273
280,3.405312149295014
281,3.8502279829652934
282,4.3407554377378545
283,4.584959658572842
284,4.555730253435897
285,4.433240927233001
286,4.202025697205826
287,3.8760927404475893
288,3.5404438759224917
289,3.2821818234391316
290,3.121852946899452
291,2.999421023954241
292,2.7998526045682723
293,2.5374552846933227
294,2.3453451987850826
295,2.3259259618887427
296,2.498867198082891
297,2.7588738498617147
298,3.056909467799258
299,3.350494665678454
300,3.634748352029149
301,3.894347232461371
302,4.123639697710914
303,4.344625679118295
304,4.523446154066832
305,4.742201691134738
306,4.983494800365719
307,5.267216348886066
308,5.538400010492865
309,5.808273242553128
310,6.0597996049391725
311,6.318179918990637
312,6.506906705750879
313,6.625732723675981
314,6.702059229107476
315,6.778461288315242
316,6.698285743598845
317,6.641627405267641
318,6.565105177770008
319,6.526965142580593
320,6.518583868983114
321,6.476289503182841
322,6.4336547881542
323,6.416701810700957
324,6.367218263940757
325,6.367743501662943
326,6.40501594674015
327,6.466233921852179
328,6.546188207642089
329,6.647928419752958
330,6.815725290843872
331,7.0352860307124985
332,7.248802771753574
333,7.4340787605814995
334,7.562616122794708
335,7.616233098783212
336,7.588384996726191
337,7.442910694236431
338,7.14225088857404
339,6.659032921631706
340,6.0607578189217435
341,5.409820382572988
342,4.756426740337687
343,4.133415793283305
344,3.6164561478069572
345,3.2165308727786623
346,2.9612134235959786
347,2.7314080154004188
348,2.4571509292187983
349,2.2073508666955775
350,2.028345804683724
351,2.111717543092837
352,2.403022610535018
353,3.006326143608419
354,3.8909472735485338
355,5.053957813274678
356,6.421952737699755
357,7.724075351227185
358,8.668490089489168
359,9.474458370195407
360,10.634788578150307
361,11.701488291029932
362,12.834600773956538
363,13.959676300495346
364,15.136274752354154
365,16.2174361112813
366,17.142404709505982
367,18.02821263879663
368,18.81130103958742
369,19.517999350367234
370,20.193256874321932
371,20.852520123685423
372,22.25351323369054
373,22.860866889075993
374,22.702390289602207
375,22.230438160520777
376,21.343484722574573
377,20.79159741757094
378,20.49229650560052
379,20.260619534908855
380,20.052865170035176
381,19.765525332041634
382,19.382615242549804
383,19.10614018801381
384,18.88014246688367
385,18.632862204604905
386,18.38572154006978
387,18.15803561161951
388,17.966419760536894
389,17.81663881330101
390,17.681694868059694
391,17.520458504746514
392,17.352356158249265
393,17.196922280831984
394,17.102178352068904
395,17.062255088766236
396,17.05613889340512
397,17.120670612232104
398,17.149455722166593
399,17.06783397791736
400,16.934263761498414
401,16.72662665723071
402,16.573098770874097
403,16.454156079693348
404,16.315176993151937
405,16.131370760701756
406,15.897279855438072
407,15.678505220313184
408,15.480937923716425
409,15.278478631931847
410,15.118800251510208
411,14.945112849766701
412,14.691517821951777
413,14.372207374641036
414,14.00232489114137
415,13.601059633214703
416,13.207819252973621
417,12.879968961063952
418,12.62304038088186
419,12.395808425893023
420,12.239208281886391
421,12.128403308821845
422,12.0849478343942
423,12.070843964184604
424,12.092209235548793
425,12.166120374575911
426,12.207172549773759
427,12.207449682336815
428,12.241268627452627
429,12.263862526452414
430,12.288693080252457
431,12.34284904575992
432,12.364922565289987
433,12.378860968115418
434,12.392597968879755
435,12.395767845014873
436,12.400865615608296
437,12.415853277448292
438,12.454355951168395
439,12.487396194846397
440,12.544898784061616
441,12.709904181725989
442,12.964261410746815
443,13.264330924304574
444,13.582872747469338
445,13.879733348550076
446,14.156741593200834
447,14.442106672768546
448,14.719332114929017
449,14.99449143933144
450,15.264610795992112
451,15.564932065015654
452,15.92493849885524
