,X,Y,Z
801,3.67413,3.53045,1.05136
802,3.76252,3.5506,1.02292
803,3.8315,3.56855,0.982566
804,3.88107,3.58414,0.929707
805,3.91122,3.59721,0.864243
806,3.92263,3.60766,0.786435
807,3.91619,3.61545,0.696868
808,3.89316,3.6206,0.596927
809,3.85526,3.62315,0.48828
810,3.8044,3.62323,0.372955
811,3.74273,3.62102,0.253489
812,3.67261,3.61673,0.13238
813,3.59655,3.61061,0.0129217
814,3.51687,3.60295,-0.102063
815,3.43592,3.59408,-0.209744
816,3.35594,3.58431,-0.307239
817,3.2789,3.57396,-0.391765
818,3.20655,3.56333,-0.461255
819,3.14028,3.55272,-0.513837
820,3.0811,3.54241,-0.54793
821,3.02975,3.5326,-0.562821
822,2.98672,3.52354,-0.55779
823,2.95203,3.51539,-0.532948
824,2.92554,3.50831,-0.488853
825,2.90691,3.50241,-0.426092
826,2.89569,3.49784,-0.346261
827,2.89115,3.49464,-0.250633
828,2.89251,3.49295,-0.141029
829,2.89911,3.4928,-0.0196384
830,2.90999,3.49428,0.111751
831,2.92452,3.49742,0.250841
832,2.94176,3.50227,0.39577
833,2.96104,3.50888,0.544475
834,2.9817,3.51725,0.69519
835,3.00288,3.52743,0.846075
836,3.02409,3.5394,0.995959
837,3.04463,3.55315,1.14337
838,3.06392,3.56864,1.28743
839,3.08129,3.58585,1.42696
840,3.09637,3.60469,1.56137
841,3.10855,3.62508,1.69044
842,3.11733,3.64692,1.81339
843,3.12223,3.67013,1.93014
844,3.12299,3.69456,2.04076
845,3.11927,3.72013,2.14505
846,3.11064,3.7467,2.2431
847,3.09713,3.77417,2.33538
848,3.07859,3.80241,2.42199
849,3.055,3.83131,2.50353
850,3.0264,3.86078,2.5802
851,2.99305,3.89071,2.65254
852,2.95532,3.92101,2.72117
853,2.9134,3.9516,2.78649
854,2.86793,3.98241,2.84878
855,2.81926,4.01336,2.90888
856,2.76799,4.04441,2.967
857,2.71458,4.07551,3.02325
858,2.6596,4.10656,3.07783
859,2.60376,4.13756,3.13107
860,2.54744,4.16841,3.18269
861,2.4912,4.19907,3.23281
862,2.43543,4.22942,3.28098
863,2.38063,4.2594,3.32694
864,2.32706,4.28894,3.37059
865,2.27502,4.31788,3.4115
866,2.22473,4.34615,3.44928
867,2.17622,4.37364,3.48352
868,2.12969,4.40025,3.51408
869,2.08499,4.42586,3.54032
870,2.04216,4.45038,3.56212
871,2.00105,4.47373,3.57938
872,1.96151,4.49582,3.59175
873,1.92323,4.51661,3.59899
874,1.88612,4.53606,3.60081
875,1.84997,4.55415,3.59736
876,1.81442,4.57091,3.58853
877,1.77944,4.58633,3.57404
878,1.74457,4.60052,3.554
879,1.70997,4.61349,3.52869
880,1.67521,4.62534,3.498
881,1.64042,4.63615,3.46249
882,1.60546,4.64602,3.42217
883,1.57028,4.65503,3.37769
884,1.53492,4.66325,3.32938
885,1.49943,4.67078,3.2778
886,1.46401,4.67768,3.22369
887,1.42871,4.684,3.16769
888,1.39369,4.68979,3.11045
889,1.35935,4.69505,3.05293
890,1.32561,4.6998,2.99586
891,1.29297,4.70403,2.93978
892,1.26169,4.70773,2.88577
893,1.2318,4.71084,2.83431
894,1.20378,4.71334,2.78609
895,1.17774,4.71517,2.74195
896,1.15409,4.71627,2.7024
897,1.13287,4.71662,2.66784
898,1.11434,4.71613,2.63868
899,1.09862,4.71478,2.61533
900,1.08584,4.71251,2.59792
901,1.07597,4.70932,2.58658
902,1.06914,4.70517,2.58131
903,1.06524,4.70004,2.58214
904,1.06425,4.69395,2.58883
905,1.06605,4.68687,2.60093
906,1.07052,4.67885,2.61855
907,1.07727,4.6699,2.64073
908,1.08625,4.66005,2.66726
909,1.09722,4.64931,2.69765
910,1.10976,4.63775,2.731
911,1.12369,4.62538,2.76688
912,1.13853,4.61226,2.80455
913,1.15415,4.59841,2.84321
914,1.17015,4.58386,2.8821
915,1.18618,4.56863,2.92031
916,1.20211,4.55272,2.9572
917,1.21759,4.53617,2.99188
918,1.23249,4.51895,3.02356
919,1.24666,4.50106,3.05163
920,1.26008,4.4825,3.07532
921,1.27288,4.46322,3.09397
922,1.28514,4.44326,3.10724
923,1.29693,4.42259,3.11457
924,1.30873,4.40123,3.11581
925,1.32083,4.3792,3.11083
926,1.33371,4.35653,3.09984
927,1.34806,4.33329,3.08304
928,1.36443,4.30955,3.06102
929,1.38353,4.28537,3.03416
930,1.40612,4.26089,3.0034
931,1.43304,4.23621,2.96953
932,1.46514,4.21146,2.93387
933,1.50324,4.18678,2.89707
934,1.54822,4.16231,2.86032
935,1.60083,4.1382,2.82458
936,1.66195,4.11455,2.79109
937,1.73224,4.0915,2.76051
938,1.81254,4.06915,2.73359
939,1.9033,4.04759,2.71112
940,2.0052,4.02686,2.69334
941,2.11883,4.00699,2.68079
942,2.24455,3.98798,2.67366
943,2.38291,3.96981,2.67234
944,2.53429,3.95238,2.67665
945,2.69909,3.93558,2.68713
946,2.87767,3.91925,2.70366
947,3.07045,3.9032,2.72652
948,3.2779,3.88721,2.75602
949,3.50033,3.87101,2.79252
950,3.73822,3.85433,2.83607
951,3.99211,3.83685,2.88708
952,4.2625,3.81829,2.94575
953,4.54983,3.79836,3.01204
954,4.85467,3.77677,3.08567
955,5.17754,3.75325,3.16639
956,5.51912,3.72753,3.25366
957,5.87997,3.69943,3.34689
958,6.26076,3.6688,3.44499
959,6.66224,3.63546,3.54724
960,7.08512,3.59935,3.65272
961,7.53025,3.56041,3.76054
962,7.99862,3.51857,3.87023
963,8.49104,3.47388,3.98111
964,9.00856,3.4263,4.09322
965,9.5522,3.37585,4.20637
966,10.123,3.32254,4.32109
967,10.7219,3.26634,4.43799
968,11.35,3.20722,4.55808
969,12.0081,3.14507,4.68224
970,12.6971,3.07978,4.81167
971,13.4177,3.01114,4.948
972,14.1705,2.93893,5.09224
973,14.9557,2.86287,5.24602
974,15.7737,2.78262,5.41036
975,16.6242,2.69777,5.58662
976,17.5071,2.60795,5.77552
977,18.4217,2.51273,5.97793
978,19.367,2.41178,6.19403
979,20.342,2.3046,6.42442
980,21.3452,2.19101,6.66886
981,22.3748,2.07072,6.92727
982,23.4289,1.94364,7.19924
983,24.5052,1.80972,7.48421
984,25.6011,1.66927,7.78156
985,26.7138,1.52259,8.09031
986,27.8404,1.37034,8.40953
987,28.9776,1.21334,8.73823
988,30.1217,1.0527,9.07506
989,31.2691,0.889775,9.41849
990,32.4155,0.72613,9.76705
991,33.5566,0.563557,10.1188
992,34.6878,0.404044,10.4717
993,35.8044,0.249763,10.8236
994,36.9011,0.102929,11.1719
995,37.9729,-0.0341453,11.5139
996,39.0145,-0.159054,11.8469
997,40.0203,-0.269612,12.1681
998,40.985,-0.36358,12.4746
999,41.9034,-0.438992,12.7635
1000,42.7704,-0.494059,13.0324
1001,43.581,-0.527242,13.2791
1002,44.3308,-0.537391,13.5016
1003,45.0157,-0.523793,13.6985
1004,45.632,-0.48591,13.869
1005,46.1767,-0.423811,14.0125
1006,46.647,-0.337878,14.1288
1007,47.041,-0.228942,14.2184
1008,47.3573,-0.0981982,14.2818
1009,47.5949,0.0528976,14.3201
1010,47.7535,0.22242,14.3343
1011,47.8333,0.408342,14.3256
1012,47.835,0.60829,14.2953
1013,47.7598,0.819829,14.2447
1014,47.6093,1.04032,14.1753
1015,47.3855,1.26713,14.0883
1016,47.0908,1.49764,13.985
1017,46.7278,1.72916,13.8667
1018,46.2995,1.95923,13.7348
1019,45.809,2.18539,13.5904
1020,45.2596,2.40546,13.4346
1021,44.6546,2.61735,13.2688
1022,43.9975,2.81929,13.0939
1023,43.2918,3.00965,12.9108
1024,42.5409,3.18715,12.7205
1025,41.7481,3.35072,12.5234
1026,40.9169,3.4996,12.3201
1027,40.0502,3.63318,12.1109
1028,39.1512,3.75121,11.8958
1029,38.2227,3.8537,11.6746
1030,37.2676,3.9408,11.4469
1031,36.2882,4.01291,11.2126
1032,35.2872,4.07067,10.9711
1033,34.2667,4.11479,10.7219
1034,33.2289,4.14618,10.4647
1035,32.1756,4.16586,10.1992
1036,31.1088,4.1749,9.92537
1037,30.0301,4.17443,9.64328
1038,28.941,4.16567,9.35342
1039,27.8429,4.14983,9.05633
1040,26.7372,4.12802,8.75294
1041,25.625,4.10149,8.44423
1042,24.5075,4.07137,8.13132
1043,23.3855,4.03865,7.8156
1044,22.2601,4.0044,7.49818
1045,21.1321,3.96951,7.1803
1046,20.0022,3.93476,6.86317
1047,18.8712,3.9009,6.54749
1048,17.7399,3.86851,6.23396
1049,16.6091,3.83806,5.92308
1050,15.4796,3.80991,5.61489
1051,14.3525,3.78429,5.30915
1052,13.2287,3.76133,5.00544
1053,12.1096,3.74101,4.70307
1054,10.9966,3.72328,4.4011
1055,9.89155,3.70798,4.09839
1056,8.79636,3.69485,3.79388
1057,7.71334,3.68359,3.48636
1058,6.64506,3.6739,3.17462
1059,5.59445,3.66543,2.85762
1060,4.56478,3.6578,2.5346
1061,3.5595,3.65069,2.20498
1062,2.58243,3.64379,1.86853
1063,1.63765,3.63677,1.52544
1064,0.729337,3.6294,1.17615
1065,-0.138165,3.62147,0.821757
1066,-0.96044,3.61281,0.463581
1067,-1.73306,3.60332,0.103527
1068,-2.45172,3.59293,-0.256314
1069,-3.11245,3.58162,-0.613487
1070,-3.71127,3.56942,-0.965203
1071,-4.24482,3.5564,-1.30856
1072,-4.70999,3.54266,-1.64057
1073,-5.10434,3.52836,-1.95819
1074,-5.42593,3.51363,-2.25836
1075,-5.6734,3.49867,-2.53821
1076,-5.84611,3.48366,-2.79481
1077,-5.944,3.46878,-3.02532
1078,-5.96782,3.45421,-3.22715
1079,-5.91885,3.44011,-3.39759
1080,-5.79901,3.42659,-3.53406
1081,-5.61084,3.41378,-3.63406
1082,-5.35743,3.40173,-3.69511
1083,-5.04224,3.39045,-3.71469
1084,-4.66929,3.37992,-3.69037
1085,-4.24291,3.37006,-3.61983
1086,-3.7677,3.36076,-3.50067
1087,-3.24851,3.35187,-3.33088
1088,-2.6904,3.34319,-3.10861
1089,-2.09859,3.33451,-2.83248
1090,-1.47841,3.32562,-2.50158
1091,-0.835196,3.31627,-2.1157
1092,-0.174453,3.3063,-1.67562
1093,0.498308,3.29549,-1.18302
1094,1.17763,3.28374,-0.640771
1095,1.85812,3.27096,-0.0528806
1096,2.53436,3.25714,0.575399
1097,3.20119,3.24234,1.23741
1098,3.8536,3.22669,1.92566
1099,4.48684,3.21037,2.63157
1100,5.09659,3.19364,3.34601
1101,5.67878,3.17682,4.0593
1102,6.22989,3.16024,4.76169
1103,6.74695,3.14428,5.44393
1104,7.22732,3.12933,6.09669
1105,7.66916,3.11574,6.71166
1106,8.07097,3.10386,7.28158
1107,8.43191,3.09397,7.79998
1108,8.75152,3.08636,8.26194
1109,9.02984,3.08117,8.66365
1110,9.26747,3.07854,9.003
1111,9.46526,3.07851,9.27951
1112,9.62455,3.08103,9.49391
1113,9.74702,3.08599,9.64892
1114,9.83449,3.09328,9.748
1115,9.88921,3.10267,9.79635
1116,9.91354,3.11397,9.79991
1117,9.90996,3.12694,9.76536
1118,9.88104,3.14142,9.6996
1119,9.82938,3.15722,9.61021
1120,9.75756,3.17419,9.50426
1121,9.6681,3.19229,9.38859
1122,9.56328,3.21148,9.26922
1123,9.44537,3.2318,9.15145
1124,9.31634,3.25332,9.03968
1125,9.17795,3.27614,8.93699
1126,9.03182,3.30039,8.84561
1127,8.87929,3.3262,8.76647
1128,8.72145,3.35367,8.69956
1129,8.55925,3.38294,8.64402
1130,8.39356,3.41404,8.59835
1131,8.22495,3.44699,8.56031
1132,8.05394,3.48172,8.52772
1133,7.88104,3.51815,8.49809
1134,7.70647,3.5561,8.46894
1135,7.5306,3.59535,8.43817
1136,7.35377,3.63558,8.40394
1137,7.17618,3.67649,8.36477
1138,6.99808,3.71767,8.31957
1139,6.81981,3.75876,8.2677
1140,6.64158,3.79934,8.2087
1141,6.46368,3.83902,8.14249
1142,6.28641,3.87741,8.06938
1143,6.11,3.91415,7.98937
1144,5.93478,3.94895,7.90277
1145,5.761,3.98152,7.81009
1146,5.58893,4.01164,7.71145
1147,5.41882,4.03917,7.60713
1148,5.25106,4.064,7.49762
1149,5.08597,4.08603,7.38318
1150,4.92392,4.10531,7.26431
1151,4.76538,4.12183,7.14178
1152,4.61082,4.13569,7.01626
1153,4.46087,4.14695,6.88901
1154,4.31606,4.15579,6.76105
1155,4.17716,4.16231,6.6339
1156,4.04484,4.1667,6.50904
1157,3.91993,4.16914,6.38807
1158,3.80313,4.16983,6.27257
1159,3.69524,4.16893,6.16404
1160,3.59706,4.16669,6.06385
1161,3.50923,4.16326,5.97317
1162,3.43244,4.15885,5.89293
1163,3.3673,4.15366,5.82381
1164,3.31436,4.14785,5.7663
1165,3.27404,4.14159,5.72037
1166,3.24673,4.13501,5.68599
1167,3.23269,4.12825,5.66268
1168,3.23221,4.12142,5.64996
1169,3.24533,4.11462,5.6469
1170,3.27222,4.10791,5.65278
1171,3.31285,4.10135,5.66649
1172,3.36721,4.09496,5.68708
1173,3.4352,4.08876,5.71342
1174,3.51668,4.08274,5.74445
1175,3.61155,4.07687,5.77927
1176,3.71964,4.07109,5.81692
1177,3.84076,4.06534,5.85675
1178,3.97477,4.05953,5.8981
1179,4.12151,4.05354,5.94057
1180,4.28091,4.04726,5.98396
1181,4.45283,4.04056,6.02819
1182,4.63722,4.03332,6.0733
1183,4.83407,4.0254,6.11961
1184,5.04336,4.01668,6.16748
1185,5.26511,4.00705,6.21723
1186,5.49941,3.99642,6.26937
1187,5.74632,3.98474,6.32434
1188,6.00592,3.97195,6.38236
1189,6.27834,3.95804,6.44382
1190,6.56373,3.94302,6.50878
1191,6.86218,3.92694,6.57715
1192,7.17389,3.90987,6.64879
1193,7.49902,3.89189,6.72322
1194,7.83787,3.87309,6.7999
1195,8.19072,3.8536,6.87803
1196,8.55794,3.83355,6.95674
1197,8.94007,3.81301,7.0351
1198,9.33771,3.79208,7.11201
1199,9.75163,3.77081,7.18653
1200,10.1827,3.7492,7.25758
1201,10.6321,3.72725,7.32418
1202,11.1009,3.7048,7.38557
1203,11.5907,3.68169,7.44107
1204,12.1028,3.65767,7.49013
1205,12.6392,3.63234,7.53265
1206,13.2015,3.60527,7.5685
1207,13.7918,3.57591,7.59801
1208,14.4118,3.54361,7.62184
1209,15.0636,3.50762,7.6408
1210,15.7491,3.46715,7.65617
1211,16.4702,3.42131,7.66948
1212,17.2284,3.36915,7.68273
1213,18.0252,3.30973,7.69795
1214,18.8619,3.24211,7.71781
1215,19.7393,3.16534,7.7449
1216,20.658,3.07856,7.7823
1217,21.6178,2.98099,7.83302
1218,22.6185,2.87199,7.90032
1219,23.659,2.75106,7.98744
1220,24.7377,2.61789,8.09768
1221,25.8525,2.47244,8.23414
1222,27.0006,2.31486,8.39984
1223,28.1787,2.14558,8.59753
1224,29.3826,1.96537,8.82961
1225,30.6079,1.77522,9.09812
1226,31.8494,1.5764,9.40453
1227,33.1016,1.37051,9.74958
1228,34.3584,1.1593,10.1333
1229,35.6136,0.944836,10.5548
1230,36.8606,0.729278,11.0121
1231,38.0926,0.515009,11.5021
1232,39.3027,0.304469,12.0207
1233,40.4841,0.100191,12.5626
1234,41.63,-0.0952827,13.1218
1235,42.7338,-0.279421,13.6909
1236,43.7889,-0.449712,14.2625
1237,44.7895,-0.603837,14.8285
1238,45.7296,-0.739581,15.3805
1239,46.604,-0.854841,15.9106
1240,47.4079,-0.947791,16.4111
1241,48.1371,-1.01689,16.8748
1242,48.7879,-1.06079,17.2954
1243,49.3573,-1.07848,17.6674
1244,49.8428,-1.0693,17.9865
1245,50.2426,-1.03291,18.2492
1246,50.5554,-0.96931,18.4532
1247,50.7808,-0.878853,18.5972
1248,50.9186,-0.762217,18.6807
1249,50.9694,-0.620481,18.704
1250,50.9341,-0.455021,18.6684
1251,50.8141,-0.267559,18.5756
1252,50.6114,-0.0600628,18.428
1253,50.3281,0.165185,18.2285
1254,49.9669,0.405647,17.9805
1255,49.5306,0.658623,17.6874
1256,49.0224,0.921251,17.3534
1257,48.4456,1.19054,16.9826
1258,47.8037,1.46341,16.5794
1259,47.1005,1.73681,16.1484
1260,46.3396,2.00771,15.6943
1261,45.525,2.27318,15.2219
1262,44.6605,2.53042,14.7359
1263,43.7499,2.77683,14.241
1264,42.7969,3.01,13.7418
1265,41.8054,3.22787,13.2426
1266,40.7788,3.4286,12.7475
1267,39.7205,3.61076,12.2599
1268,38.6337,3.77319,11.783
1269,37.5214,3.91518,11.3193
1270,36.3862,4.03633,10.8708
1271,35.2308,4.13661,10.4388
1272,34.0572,4.2164,10.0241
1273,32.8675,4.27637,9.62685
1274,31.6633,4.31752,9.24652
1275,30.4463,4.34115,8.88223
1276,29.2175,4.34876,8.53266
1277,27.9782,4.34208,8.1961
1278,26.7292,4.32295,7.87067
1279,25.4715,4.29335,7.55425
1280,24.2058,4.25525,7.2447
1281,22.9329,4.2107,6.93986
1282,21.6537,4.16159,6.63759
1283,20.369,4.10981,6.33592
1284,19.08,4.05706,6.03297
1285,17.7879,4.00489,5.72701
1286,16.4942,3.95465,5.41656
1287,15.2006,3.90745,5.10027
1288,13.9091,3.86421,4.777
1289,12.6223,3.82556,4.44585
1290,11.3427,3.79193,4.10619
1291,10.0735,3.76349,3.75764
1292,8.81823,3.74026,3.40014
1293,7.58062,3.72202,3.03395
1294,6.36486,3.70846,2.65973
1295,5.17542,3.69908,2.27847
1296,4.01703,3.69336,1.89159
1297,2.89461,3.69071,1.50085
1298,1.8132,3.69051,1.10841
1299,0.7779,3.69212,0.716715
1300,-0.206226,3.69497,0.328507
1301,-1.13425,3.6985,-0.0532623
1302,-2.0015,3.7022,-0.425522
1303,-2.80359,3.70562,-0.785149
1304,-3.5366,3.70841,-1.1291
1305,-4.1971,3.71025,-1.45448
1306,-4.78225,3.7109,-1.75867
1307,-5.28989,3.7102,-2.0394
1308,-5.71857,3.70802,-2.29487
1309,-6.06759,3.70435,-2.52374
1310,-6.33706,3.69919,-2.72526
1311,-6.52784,3.69263,-2.89922
1312,-6.64162,3.68482,-3.04602
1313,-6.6808,3.67595,-3.16656
1314,-6.64855,3.66626,-3.26231
1315,-6.54863,3.65608,-3.33518
1316,-6.38546,3.64571,-3.38745
1317,-6.16394,3.63553,-3.4217
1318,-5.88941,3.62588,-3.44069
1319,-5.56751,3.61713,-3.44723
1320,-5.20412,3.60962,-3.44404
1321,-4.80523,3.6036,-3.43361
1322,-4.37686,3.59931,-3.41809
1323,-3.92491,3.59687,-3.39915
1324,-3.45511,3.59634,-3.37785
1325,-2.9729,3.59764,-3.35453
1326,-2.48337,3.60061,-3.32879
1327,-1.99113,3.605,-3.29936
1328,-1.50033,3.61043,-3.26411
1329,-1.01454,3.61648,-3.22009
1330,-0.536742,3.62266,-3.16358
1331,-0.0693159,3.62847,-3.09017
1332,0.385969,3.63338,-2.99493
1333,0.827944,3.63691,-2.87259
1334,1.25599,3.63865,-2.71781
1335,1.67,3.63828,-2.52541
1336,2.07026,3.63559,-2.29072
1337,2.4574,3.63053,-2.00991
1338,2.83223,3.62316,-1.68033
1339,3.19565,3.61372,-1.30083
1340,3.54845,3.60255,-0.871997
1341,3.89127,3.59013,-0.396334
1342,4.22446,3.57699,0.121668
1343,4.54802,3.56372,0.675746
1344,4.86161,3.55099,1.25807
1345,5.16454,3.53941,1.85964
1346,5.45588,3.52964,2.47073
1347,5.73447,3.5223,3.0813
1348,5.999,3.51796,3.68135
1349,6.24813,3.51711,4.2613
1350,6.48047,3.52016,4.81224
1351,6.69469,3.52743,5.32611
1352,6.88954,3.53907,5.79601
1353,7.06388,3.55515,6.21622
1354,7.21672,3.57558,6.58239
1355,7.34719,3.60009,6.8916
1356,7.45468,3.62835,7.14236
1357,7.53871,3.65987,7.33469
1358,7.59906,3.6941,7.46998
1359,7.63569,3.7304,7.55097
1360,7.6488,3.76812,7.58151
1361,7.63876,3.80663,7.5665
1362,7.60614,3.84531,7.51155
1363,7.55168,3.88364,7.42282
1364,7.47623,3.92114,7.30672
1365,7.38081,3.95746,7.1697
1366,7.26651,3.99238,7.018
1367,7.13452,4.02575,6.85739
1368,6.98607,4.05759,6.69299
1369,6.82246,4.08799,6.52918
1370,6.645,4.11712,6.36936
1371,6.45506,4.14526,6.21605
1372,6.25398,4.17266,6.07079
1373,6.04317,4.19965,5.93419
1374,5.824,4.22649,5.80617
1375,5.59788,4.25346,5.68593
1376,5.36627,4.28072,5.57228
1377,5.13059,4.3084,5.46366
1378,4.89236,4.33653,5.35849
1379,4.65309,4.36503,5.25519
1380,4.41434,4.39374,5.15239
1381,4.1777,4.42242,5.04904
1382,3.9448,4.45073,4.94446
1383,3.71725,4.47828,4.83839
1384,3.49668,4.50462,4.73101
1385,3.28467,4.5293,4.62288
1386,3.08278,4.55181,4.51489
1387,2.89248,4.5717,4.40827
1388,2.71511,4.58851,4.30438
1389,2.55191,4.60184,4.2047
1390,2.40396,4.61135,4.11078
1391,2.27216,4.61676,4.02418
1392,2.15725,4.61782,3.94628
1393,2.05977,4.61441,3.87848
1394,1.98004,4.60644,3.82192
1395,1.91822,4.59392,3.77767
1396,1.87422,4.57691,3.74653
1397,1.84781,4.55553,3.72914
1398,1.83854,4.53,3.72595
1399,1.84581,4.50056,3.73714
1400,1.86885,4.46752,3.76264
1401,1.90673,4.43125,3.80213
1402,1.95843,4.39218,3.85503
1403,2.02284,4.35077,3.92041
1404,2.09871,4.30752,3.99713
1405,2.18482,4.26297,4.08371
1406,2.27991,4.21769,4.17848
1407,2.38271,4.17225,4.27951
1408,2.49206,4.12724,4.38475
1409,2.60684,4.08322,4.49207
1410,2.72606,4.04075,4.59926
1411,2.8489,4.00033,4.70417
1412,2.97469,3.96245,4.80473
1413,3.10301,3.92753,4.89906
1414,3.23362,3.89593,4.98545
1415,3.36656,3.868,5.06253
1416,3.50214,3.84395,5.12924
1417,3.64088,3.82399,5.1849
1418,3.7836,3.80824,5.22917
1419,3.93139,3.79674,5.26215
1420,4.08558,3.78951,5.28425
1421,4.24767,3.78643,5.2963
1422,4.4194,3.78744,5.29936
1423,4.60263,3.79232,5.29476
1424,4.79935,3.8009,5.28399
1425,5.01163,3.81293,5.26865
1426,5.24154,3.82816,5.2504
1427,5.49119,3.84634,5.23083
1428,5.76264,3.86718,5.21143
1429,6.05792,3.89043,5.19358
1430,6.37894,3.9158,5.17838
1431,6.72753,3.94305,5.16685
1432,7.10543,3.97188,5.15966
1433,7.51422,4.00203,5.15732
1434,7.95539,4.03321,5.16015
1435,8.43032,4.06509,5.1683
1436,8.94024,4.0973,5.18189
1437,9.48627,4.12945,5.20088
1438,10.0694,4.16104,5.22539
1439,10.6907,4.1915,5.25553
1440,11.3507,4.22022,5.29157
1441,12.0503,4.24639,5.33404
1442,12.79,4.26917,5.38359
1443,13.5702,4.28755,5.44116
1444,14.3913,4.30046,5.50794
1445,15.2535,4.30666,5.58539
1446,16.1566,4.30486,5.67514
1447,17.1005,4.29372,5.779
1448,18.0847,4.2718,5.899
1449,19.1085,4.23769,6.03715
1450,20.1707,4.19007,6.19553
1451,21.27,4.12761,6.37615
1452,22.4047,4.04923,6.58087
1453,23.5723,3.95401,6.81139
1454,24.7705,3.84127,7.06901
1455,25.9958,3.71072,7.35469
1456,27.2449,3.56236,7.66895
1457,28.5134,3.39663,8.01171
1458,29.7968,3.21442,8.3823
1459,31.0899,3.01701,8.7794
1460,32.3872,2.80618,9.20101
1461,33.6825,2.58411,9.64438
1462,34.9696,2.35337,10.106
1463,36.2417,2.1169,10.5818
1464,37.4919,1.87788,11.0671
1465,38.7133,1.63975,11.5565
1466,39.8989,1.40603,12.0446
1467,41.0419,1.18032,12.5256
1468,42.1357,0.966166,12.9934
1469,43.1739,0.766907,13.4427
1470,44.1506,0.585747,13.8681
1471,45.0606,0.425527,14.2649
1472,45.8992,0.288671,14.6293
1473,46.6622,0.177262,14.9582
1474,47.3463,0.0927773,15.2496
1475,47.9489,0.0363062,15.5021
1476,48.4681,0.00836135,15.7154
1477,48.9028,0.00896705,15.8898
1478,49.2524,0.0376529,16.0264
1479,49.517,0.0935463,16.1265
1480,49.6974,0.175279,16.1918
1481,49.7946,0.281237,16.2241
1482,49.8104,0.409417,16.2254
1483,49.7467,0.557612,16.1972
1484,49.6059,0.723402,16.1411
1485,49.3904,0.904274,16.0585
1486,49.1031,1.09753,15.9506
1487,48.747,1.30055,15.8182
1488,48.3252,1.5106,15.6622
1489,47.8408,1.72507,15.4833
1490,47.297,1.94132,15.2825
1491,46.6971,2.15692,15.0603
1492,46.0444,2.36946,14.8179
1493,45.342,2.57673,14.5565
1494,44.593,2.77672,14.2775
1495,43.8005,2.96751,13.9825
1496,42.9674,3.14743,13.6734
1497,42.0963,3.31504,13.3522
1498,41.19,3.46915,13.0211
1499,40.2507,3.60871,12.6822
1500,39.2806,3.73305,12.3377
1501,38.2818,3.84163,11.9897
1502,37.2558,3.93422,11.6399
1503,36.2043,4.01079,11.2902
1504,35.1284,4.07164,10.9418
1505,34.0292,4.11712,10.5957
1506,32.9076,4.14799,10.2528
1507,31.7643,4.16505,9.91338
1508,30.5997,4.16938,9.57747
1509,29.4141,4.1621,9.24477
1510,28.2079,4.14447,8.91475
1511,26.9813,4.11793,8.58648
1512,25.7345,4.08383,8.25887
1513,24.4679,4.04368,7.93061
1514,23.1817,3.9989,7.60026
1515,21.8768,3.95086,7.26637
1516,20.5538,3.90092,6.9272
1517,19.2139,3.85037,6.58144
1518,17.8586,3.80034,6.22764
1519,16.4899,3.75187,5.86437
1520,15.1102,3.70583,5.49061
1521,13.7222,3.66298,5.10546
1522,12.3295,3.6239,4.70834
1523,10.9359,3.58898,4.2991
1524,9.54599,3.5585,3.8779
1525,8.16459,3.53257,3.44513
1526,6.7974,3.51115,3.00203
1527,5.45025,3.49413,2.54993
1528,4.12953,3.48123,2.09092
1529,2.84191,3.47212,1.62737
1530,1.5943,3.46638,1.16207
1531,0.393676,3.46357,0.698261
1532,-0.752948,3.46319,0.239681
1533,-1.83868,3.46473,-0.209967
1534,-2.85694,3.46765,-0.646631
1535,-3.8015,3.47145,-1.06613
1536,-4.66678,3.47562,-1.46462
1537,-5.4478,3.47966,-1.83806
1538,-6.14034,3.48309,-2.18281
1539,-6.74119,3.48549,-2.49555
1540,-7.24792,3.48644,-2.77355
1541,-7.65932,3.48561,-3.01452
1542,-7.97504,3.48268,-3.21641
1543,-8.19588,3.47742,-3.37814
1544,-8.32368,3.4697,-3.49904
1545,-8.36118,3.45946,-3.57884
1546,-8.31201,3.44673,-3.61782
1547,-8.1807,3.43166,-3.61672
1548,-7.97238,3.4145,-3.57645
1549,-7.69265,3.39563,-3.49821
1550,-7.34762,3.37545,-3.38339
1551,-6.94367,3.35451,-3.23316
1552,-6.48709,3.33336,-3.04874
1553,-5.98436,3.31265,-2.83114
1554,-5.4416,3.29297,-2.58101
1555,-4.86484,3.27493,-2.29895
1556,-4.2596,3.2591,-1.98521
1557,-3.631,3.24597,-1.63971
1558,-2.98372,3.23596,-1.26243
1559,-2.32199,3.22939,-0.853145
1560,-1.64958,3.2265,-0.411886
1561,-0.969816,3.22742,0.0609086
1562,-0.285826,3.23223,0.56438
1563,0.3996,3.24093,1.09706
1564,1.08357,3.25348,1.65626
1565,1.76338,3.26977,2.23859
1566,2.43601,3.28974,2.83935
1567,3.09835,3.31323,3.45283
1568,3.74696,3.34009,4.07232
1569,4.37816,3.37012,4.69023
1570,4.98797,3.40305,5.29841
1571,5.57216,3.43858,5.88854
1572,6.12633,3.47634,6.45245
1573,6.64596,3.51589,6.98218
1574,7.1267,3.55673,7.47097
1575,7.56407,3.59833,7.91256
1576,7.95405,3.6401,8.3022
1577,8.29282,3.68149,8.6362
