,X,Y,Z
191,7.66702,0.849039,8.31945
192,7.74731,0.865089,8.46856
193,7.81771,0.882884,8.60903
194,7.87791,0.902249,8.73561
195,7.92769,0.923009,8.8429
196,7.96718,0.945057,8.92583
197,7.99672,0.968335,8.98017
198,8.01685,0.992862,9.00268
199,8.02834,1.01869,8.99187
200,8.03235,1.04588,8.94803
201,8.03008,1.07451,8.8735
202,8.023,1.10457,8.7727
203,8.01256,1.13599,8.65162
204,8.0003,1.16866,8.51788
205,7.98762,1.20236,8.37968
206,7.97576,1.23686,8.24545
207,7.96568,1.27185,8.12306
208,7.95799,1.30698,8.01923
209,7.95299,1.3419,7.93887
210,7.9506,1.37625,7.88481
211,7.95029,1.4097,7.85775
212,7.9515,1.44193,7.85632
213,7.95304,1.47269,7.87697
214,7.95375,1.50175,7.91492
215,7.95245,1.52898,7.96412
216,7.9478,1.55427,8.01822
217,7.93862,1.57753,8.07055
218,7.92392,1.59877,8.11514
219,7.9028,1.61798,8.14679
220,7.87473,1.63521,8.16129
221,7.83917,1.65052,8.15574
222,7.79615,1.66402,8.12879
223,7.74566,1.6758,8.08021
224,7.68808,1.68603,8.01119
225,7.62392,1.69487,7.92393
226,7.55384,1.70249,7.82135
227,7.47849,1.7091,7.70683
228,7.39868,1.71491,7.58359
229,7.31505,1.72014,7.45481
230,7.22822,1.72506,7.32285
231,7.1387,1.72986,7.18966
232,7.04704,1.73476,7.0562
233,6.9536,1.73997,6.92293
234,6.85877,1.7456,6.78973
235,6.76289,1.75182,6.65607
236,6.6662,1.75868,6.52134
237,6.56911,1.76619,6.38521
238,6.47203,1.77431,6.24746
239,6.37536,1.78293,6.10851
240,6.27968,1.7919,5.96897
241,6.18556,1.80103,5.8301
242,6.09363,1.81009,5.69354
243,6.00456,1.81887,5.56067
244,5.91909,1.82716,5.4336
245,5.83788,1.83477,5.31408
246,5.76169,1.84154,5.20415
247,5.69132,1.84734,5.10564
248,5.62754,1.85205,5.02035
249,5.57117,1.85556,4.95016
250,5.52303,1.85782,4.89629
251,5.48386,1.85873,4.85969
252,5.45433,1.85824,4.84055
253,5.43516,1.85626,4.83852
254,5.42677,1.85271,4.85236
255,5.42948,1.84755,4.88013
256,5.44339,1.84076,4.91929
257,5.46854,1.83231,4.967
258,5.50458,1.82227,5.02005
259,5.55112,1.81071,5.0755
260,5.60763,1.79773,5.13067
261,5.67349,1.7835,5.18332
262,5.74787,1.7682,5.23174
263,5.83003,1.75207,5.27504
264,5.91908,1.73535,5.31236
265,6.01404,1.71833,5.34353
266,6.11393,1.70133,5.36835
267,6.21774,1.68464,5.38678
268,6.32449,1.66856,5.39889
269,6.43306,1.6534,5.40455
270,6.54261,1.6394,5.4041
271,6.65217,1.62681,5.39767
272,6.76089,1.61583,5.38557
273,6.8681,1.60658,5.36853
274,6.97321,1.59914,5.34739
275,7.07584,1.59348,5.32345
276,7.17571,1.58951,5.29789
277,7.27262,1.58715,5.27182
278,7.36659,1.58618,5.2463
279,7.45762,1.58639,5.22181
280,7.54575,1.58754,5.19841
281,7.63117,1.58936,5.17576
282,7.71414,1.59154,5.15283
283,7.79494,1.59383,5.1284
284,7.87402,1.59596,5.10108
285,7.95186,1.59771,5.06938
286,8.0291,1.59894,5.03214
287,8.10653,1.59955,4.98849
288,8.18503,1.59954,4.93804
289,8.26558,1.59893,4.88097
290,8.34926,1.59785,4.81802
291,8.43723,1.59641,4.75055
292,8.53072,1.59474,4.68047
293,8.63098,1.59295,4.61003
294,8.73927,1.59107,4.54208
295,8.85694,1.58912,4.47974
296,8.98521,1.58699,4.42593
